ego_vehicle,route_length,pedestrians,npc_vehicles,outside_route_lanes,carla_version,completion_score,simulation_time,driving_score,system_time,infraction,weather
vehicle.bmw.isetta,127.99489155404224,146.0,176,0,10,100.0,187.5500027947128,100.0,723.1458837985992,none,9
vehicle.bmw.isetta,113.54286258512876,143.0,177,0,10,100.0,32.850000489503145,100.0,120.83836698532104,none,3
vehicle.bmw.isetta,77.70679167100221,146.0,176,0,10,100.0,36.700000546872616,100.0,115.41449689865112,none,0
vehicle.bmw.isetta,128.00041635409687,143.0,177,0,10,100.0,209.7000031247735,100.0,845.7585389614105,none,3
vehicle.bmw.isetta,63.61396366476734,143.0,177,0,10,98.72919707275364,339.4000050574541,98.72919707275364,1664.4505360126495,none,8
vehicle.bmw.isetta,210.35719774473657,141.0,177,0,10,100.0,110.25000164285302,100.0,383.023962020874,none,4
vehicle.bmw.isetta,218.17279493959552,145.0,177,0,10,98.63592041019255,669.8500099815428,98.63592041019255,2623.335201025009,none,9
vehicle.bmw.isetta,114.13830922825704,141.0,177,0,10,100.0,107.80000160634518,100.0,418.2085223197937,none,8
vehicle.bmw.isetta,91.5848828385856,147.0,177,0,10,100.0,45.70000068098307,100.0,169.07703590393066,none,14
vehicle.bmw.isetta,127.5593661832002,142.0,177,0,10,95.98607626964666,571.0500085093081,95.98607626964666,2370.5278775691986,none,11
vehicle.bmw.isetta,153.806218665598,143.0,177,0,10,100.0,226.60000337660315,100.0,1281.387751340866,none,20
vehicle.bmw.isetta,230.50704928789344,142.0,177,0,10,100.0,206.55000307783484,100.0,949.7137978076936,none,6
vehicle.bmw.isetta,155.21271208235316,143.0,177,0,10,100.0,172.4000025689602,100.0,632.2076263427734,none,5
vehicle.bmw.isetta,68.45236296257079,145.0,177,0,10,100.0,66.50000099092722,100.0,243.5858187675476,none,16
vehicle.bmw.isetta,289.7189203220309,148.0,177,0,10,100.0,145.550002168864,100.0,489.5548806190491,none,0
vehicle.bmw.isetta,255.72384592595856,146.0,177,0,10,100.0,217.35000323876736,100.0,924.4828040599824,none,8
vehicle.bmw.isetta,62.44134756354121,145.0,177,0,10,100.0,51.00000075995922,100.0,196.99866461753845,none,2
vehicle.bmw.isetta,107.60914881202362,147.0,177,0,10,100.0,59.75000089034438,100.0,204.04151892662048,none,9
vehicle.bmw.isetta,160.69567727484127,144.0,176,0,10,100.0,214.1000031903386,100.0,870.5815169811249,none,13
vehicle.bmw.isetta,84.00000790754952,144.0,176,0,10,100.0,78.50000116974115,100.0,283.49570059776306,none,4
vehicle.bmw.isetta,135.98085964910393,145.0,177,0,10,100.0,50.50000075250864,100.0,194.5033025741577,none,3
vehicle.bmw.isetta,187.1840081355105,147.0,177,0,10,100.0,80.05000119283795,100.0,316.3448963165283,none,10
vehicle.bmw.isetta,198.1508534574193,148.0,177,0,10,100.0,85.55000127479434,100.0,334.3940978050232,none,19
vehicle.bmw.isetta,149.37026287944542,146.0,177,0,10,100.0,45.15000067278743,100.0,185.37868475914,none,12
vehicle.bmw.isetta,78.14909887959358,144.0,176,0,10,100.0,164.7500024549663,100.0,638.2401945590973,none,11
vehicle.bmw.isetta,169.63795273239205,141.0,177,0,10,100.0,46.45000069215894,100.0,190.46766090393064,none,2
vehicle.bmw.isetta,201.75301977211643,146.0,177,0,10,100.0,193.4000028818845,100.0,738.8678936958313,none,2
vehicle.bmw.isetta,84.73965023148577,148.0,177,0,10,100.0,68.50000102072954,100.0,355.39857387542725,none,5
vehicle.bmw.isetta,199.61393678283733,145.0,177,0,10,100.0,73.85000110045075,100.0,297.6775932312012,none,17
vehicle.bmw.isetta,231.035249317076,142.0,177,0,10,98.38340927399068,483.00000719726086,98.38340927399068,1633.4199976921082,none,2
